timestamp,value,metric,app,chunk_owner,chunk_x,chunk_z,instance,job,name,namespace,pod_template_hash,server_name,world
2025-06-19 12:57:03.272000074,1.0,mc_player_location,multipaper-server,multipaper-server-5d4c584f66-c66gm,-19,22,10.244.140.179:9100,minecraft-server,b1750337390517,multipaper,5d4c584f66,multipaper-server-5d4c584f66-c66gm,world
2025-06-19 12:57:04.272000074,1.0,mc_player_location,multipaper-server,multipaper-server-5d4c584f66-c66gm,-19,22,10.244.140.179:9100,minecraft-server,b1750337390517,multipaper,5d4c584f66,multipaper-server-5d4c584f66-c66gm,world
2025-06-19 12:57:05.272000074,1.0,mc_player_location,multipaper-server,multipaper-server-5d4c584f66-c66gm,-19,22,10.244.140.179:9100,minecraft-server,b1750337390517,multipaper,5d4c584f66,multipaper-server-5d4c584f66-c66gm,world
2025-06-19 12:57:06.272000074,1.0,mc_player_location,multipaper-server,multipaper-server-5d4c584f66-c66gm,-19,22,10.244.140.179:9100,minecraft-server,b1750337390517,multipaper,5d4c584f66,multipaper-server-5d4c584f66-c66gm,world
2025-06-19 12:57:07.272000074,1.0,mc_player_location,multipaper-server,multipaper-server-5d4c584f66-c66gm,-19,22,10.244.140.179:9100,minecraft-server,b1750337390517,multipaper,5d4c584f66,multipaper-server-5d4c584f66-c66gm,world
2025-06-19 12:57:08.272000074,1.0,mc_player_location,multipaper-server,multipaper-server-5d4c584f66-c66gm,-19,22,10.244.140.179:9100,minecraft-server,b1750337390517,multipaper,5d4c584f66,multipaper-server-5d4c584f66-c66gm,world
2025-06-19 12:57:09.272000074,1.0,mc_player_location,multipaper-server,multipaper-server-5d4c584f66-c66gm,-19,22,10.244.140.179:9100,minecraft-server,b1750337390517,multipaper,5d4c584f66,multipaper-server-5d4c584f66-c66gm,world
2025-06-19 12:57:10.272000074,1.0,mc_player_location,multipaper-server,multipaper-server-5d4c584f66-c66gm,-19,22,10.244.140.179:9100,minecraft-server,b1750337390517,multipaper,5d4c584f66,multipaper-server-5d4c584f66-c66gm,world
2025-06-19 12:57:11.272000074,1.0,mc_player_location,multipaper-server,multipaper-server-5d4c584f66-c66gm,-19,22,10.244.140.179:9100,minecraft-server,b1750337390517,multipaper,5d4c584f66,multipaper-server-5d4c584f66-c66gm,world
2025-06-19 12:57:12.272000074,1.0,mc_player_location,multipaper-server,multipaper-server-5d4c584f66-c66gm,-19,22,10.244.140.179:9100,minecraft-server,b1750337390517,multipaper,5d4c584f66,multipaper-server-5d4c584f66-c66gm,world
2025-06-19 12:57:13.272000074,1.0,mc_player_location,multipaper-server,multipaper-server-5d4c584f66-c66gm,-19,22,10.244.140.179:9100,minecraft-server,b1750337390517,multipaper,5d4c584f66,multipaper-server-5d4c584f66-c66gm,world
2025-06-19 12:57:14.272000074,1.0,mc_player_location,multipaper-server,multipaper-server-5d4c584f66-c66gm,-19,22,10.244.140.179:9100,minecraft-server,b1750337390517,multipaper,5d4c584f66,multipaper-server-5d4c584f66-c66gm,world
2025-06-19 12:57:15.272000074,1.0,mc_player_location,multipaper-server,multipaper-server-5d4c584f66-c66gm,-19,22,10.244.140.179:9100,minecraft-server,b1750337390517,multipaper,5d4c584f66,multipaper-server-5d4c584f66-c66gm,world
2025-06-19 12:57:16.272000074,1.0,mc_player_location,multipaper-server,multipaper-server-5d4c584f66-c66gm,-19,22,10.244.140.179:9100,minecraft-server,b1750337390517,multipaper,5d4c584f66,multipaper-server-5d4c584f66-c66gm,world
2025-06-19 12:57:17.272000074,1.0,mc_player_location,multipaper-server,multipaper-server-5d4c584f66-c66gm,-19,22,10.244.140.179:9100,minecraft-server,b1750337390517,multipaper,5d4c584f66,multipaper-server-5d4c584f66-c66gm,world
2025-06-19 12:57:18.272000074,1.0,mc_player_location,multipaper-server,multipaper-server-5d4c584f66-c66gm,-19,22,10.244.140.179:9100,minecraft-server,b1750337390517,multipaper,5d4c584f66,multipaper-server-5d4c584f66-c66gm,world
2025-06-19 12:57:19.272000074,1.0,mc_player_location,multipaper-server,multipaper-server-5d4c584f66-c66gm,-19,22,10.244.140.179:9100,minecraft-server,b1750337390517,multipaper,5d4c584f66,multipaper-server-5d4c584f66-c66gm,world
2025-06-19 12:57:20.272000074,1.0,mc_player_location,multipaper-server,multipaper-server-5d4c584f66-c66gm,-19,22,10.244.140.179:9100,minecraft-server,b1750337390517,multipaper,5d4c584f66,multipaper-server-5d4c584f66-c66gm,world
2025-06-19 12:57:21.272000074,1.0,mc_player_location,multipaper-server,multipaper-server-5d4c584f66-c66gm,-19,22,10.244.140.179:9100,minecraft-server,b1750337390517,multipaper,5d4c584f66,multipaper-server-5d4c584f66-c66gm,world
2025-06-19 12:57:22.272000074,1.0,mc_player_location,multipaper-server,multipaper-server-5d4c584f66-c66gm,-19,22,10.244.140.179:9100,minecraft-server,b1750337390517,multipaper,5d4c584f66,multipaper-server-5d4c584f66-c66gm,world
2025-06-19 12:57:23.272000074,1.0,mc_player_location,multipaper-server,multipaper-server-5d4c584f66-c66gm,-19,22,10.244.140.179:9100,minecraft-server,b1750337390517,multipaper,5d4c584f66,multipaper-server-5d4c584f66-c66gm,world
2025-06-19 12:57:24.272000074,1.0,mc_player_location,multipaper-server,multipaper-server-5d4c584f66-c66gm,-19,22,10.244.140.179:9100,minecraft-server,b1750337390517,multipaper,5d4c584f66,multipaper-server-5d4c584f66-c66gm,world
2025-06-19 12:57:25.272000074,1.0,mc_player_location,multipaper-server,multipaper-server-5d4c584f66-c66gm,-19,22,10.244.140.179:9100,minecraft-server,b1750337390517,multipaper,5d4c584f66,multipaper-server-5d4c584f66-c66gm,world
2025-06-19 12:57:26.272000074,1.0,mc_player_location,multipaper-server,multipaper-server-5d4c584f66-c66gm,-19,22,10.244.140.179:9100,minecraft-server,b1750337390517,multipaper,5d4c584f66,multipaper-server-5d4c584f66-c66gm,world
2025-06-19 12:57:27.272000074,1.0,mc_player_location,multipaper-server,multipaper-server-5d4c584f66-c66gm,-19,22,10.244.140.179:9100,minecraft-server,b1750337390517,multipaper,5d4c584f66,multipaper-server-5d4c584f66-c66gm,world
2025-06-19 12:57:28.272000074,1.0,mc_player_location,multipaper-server,multipaper-server-5d4c584f66-c66gm,-19,22,10.244.140.179:9100,minecraft-server,b1750337390517,multipaper,5d4c584f66,multipaper-server-5d4c584f66-c66gm,world
2025-06-19 12:57:29.272000074,1.0,mc_player_location,multipaper-server,multipaper-server-5d4c584f66-c66gm,-19,22,10.244.140.179:9100,minecraft-server,b1750337390517,multipaper,5d4c584f66,multipaper-server-5d4c584f66-c66gm,world
2025-06-19 12:57:30.272000074,1.0,mc_player_location,multipaper-server,multipaper-server-5d4c584f66-c66gm,-19,22,10.244.140.179:9100,minecraft-server,b1750337390517,multipaper,5d4c584f66,multipaper-server-5d4c584f66-c66gm,world
2025-06-19 12:57:31.272000074,1.0,mc_player_location,multipaper-server,multipaper-server-5d4c584f66-c66gm,-19,22,10.244.140.179:9100,minecraft-server,b1750337390517,multipaper,5d4c584f66,multipaper-server-5d4c584f66-c66gm,world
2025-06-19 12:57:32.272000074,1.0,mc_player_location,multipaper-server,multipaper-server-5d4c584f66-c66gm,-19,22,10.244.140.179:9100,minecraft-server,b1750337390517,multipaper,5d4c584f66,multipaper-server-5d4c584f66-c66gm,world
2025-06-19 12:57:33.272000074,1.0,mc_player_location,multipaper-server,multipaper-server-5d4c584f66-c66gm,-19,22,10.244.140.179:9100,minecraft-server,b1750337390517,multipaper,5d4c584f66,multipaper-server-5d4c584f66-c66gm,world
2025-06-19 12:57:34.272000074,1.0,mc_player_location,multipaper-server,multipaper-server-5d4c584f66-c66gm,-19,22,10.244.140.179:9100,minecraft-server,b1750337390517,multipaper,5d4c584f66,multipaper-server-5d4c584f66-c66gm,world
2025-06-19 12:57:35.272000074,1.0,mc_player_location,multipaper-server,multipaper-server-5d4c584f66-c66gm,-19,22,10.244.140.179:9100,minecraft-server,b1750337390517,multipaper,5d4c584f66,multipaper-server-5d4c584f66-c66gm,world
2025-06-19 12:57:36.272000074,1.0,mc_player_location,multipaper-server,multipaper-server-5d4c584f66-c66gm,-19,22,10.244.140.179:9100,minecraft-server,b1750337390517,multipaper,5d4c584f66,multipaper-server-5d4c584f66-c66gm,world
2025-06-19 12:57:37.272000074,1.0,mc_player_location,multipaper-server,multipaper-server-5d4c584f66-c66gm,-19,22,10.244.140.179:9100,minecraft-server,b1750337390517,multipaper,5d4c584f66,multipaper-server-5d4c584f66-c66gm,world
2025-06-19 12:57:38.272000074,1.0,mc_player_location,multipaper-server,multipaper-server-5d4c584f66-c66gm,-19,22,10.244.140.179:9100,minecraft-server,b1750337390517,multipaper,5d4c584f66,multipaper-server-5d4c584f66-c66gm,world
2025-06-19 12:57:39.272000074,1.0,mc_player_location,multipaper-server,multipaper-server-5d4c584f66-c66gm,-19,22,10.244.140.179:9100,minecraft-server,b1750337390517,multipaper,5d4c584f66,multipaper-server-5d4c584f66-c66gm,world
2025-06-19 12:57:40.272000074,1.0,mc_player_location,multipaper-server,multipaper-server-5d4c584f66-c66gm,-19,22,10.244.140.179:9100,minecraft-server,b1750337390517,multipaper,5d4c584f66,multipaper-server-5d4c584f66-c66gm,world
2025-06-19 12:57:41.272000074,1.0,mc_player_location,multipaper-server,multipaper-server-5d4c584f66-c66gm,-19,22,10.244.140.179:9100,minecraft-server,b1750337390517,multipaper,5d4c584f66,multipaper-server-5d4c584f66-c66gm,world
2025-06-19 12:57:42.272000074,1.0,mc_player_location,multipaper-server,multipaper-server-5d4c584f66-c66gm,-19,22,10.244.140.179:9100,minecraft-server,b1750337390517,multipaper,5d4c584f66,multipaper-server-5d4c584f66-c66gm,world
2025-06-19 12:57:43.272000074,1.0,mc_player_location,multipaper-server,multipaper-server-5d4c584f66-c66gm,-19,22,10.244.140.179:9100,minecraft-server,b1750337390517,multipaper,5d4c584f66,multipaper-server-5d4c584f66-c66gm,world
2025-06-19 12:57:44.272000074,1.0,mc_player_location,multipaper-server,multipaper-server-5d4c584f66-c66gm,-19,22,10.244.140.179:9100,minecraft-server,b1750337390517,multipaper,5d4c584f66,multipaper-server-5d4c584f66-c66gm,world
2025-06-19 12:57:45.272000074,1.0,mc_player_location,multipaper-server,multipaper-server-5d4c584f66-c66gm,-19,22,10.244.140.179:9100,minecraft-server,b1750337390517,multipaper,5d4c584f66,multipaper-server-5d4c584f66-c66gm,world
2025-06-19 12:57:46.272000074,1.0,mc_player_location,multipaper-server,multipaper-server-5d4c584f66-c66gm,-19,22,10.244.140.179:9100,minecraft-server,b1750337390517,multipaper,5d4c584f66,multipaper-server-5d4c584f66-c66gm,world
2025-06-19 12:57:47.272000074,1.0,mc_player_location,multipaper-server,multipaper-server-5d4c584f66-c66gm,-19,22,10.244.140.179:9100,minecraft-server,b1750337390517,multipaper,5d4c584f66,multipaper-server-5d4c584f66-c66gm,world
2025-06-19 12:57:48.272000074,1.0,mc_player_location,multipaper-server,multipaper-server-5d4c584f66-c66gm,-19,22,10.244.140.179:9100,minecraft-server,b1750337390517,multipaper,5d4c584f66,multipaper-server-5d4c584f66-c66gm,world
2025-06-19 12:57:49.272000074,1.0,mc_player_location,multipaper-server,multipaper-server-5d4c584f66-c66gm,-19,22,10.244.140.179:9100,minecraft-server,b1750337390517,multipaper,5d4c584f66,multipaper-server-5d4c584f66-c66gm,world
2025-06-19 12:57:50.272000074,1.0,mc_player_location,multipaper-server,multipaper-server-5d4c584f66-c66gm,-19,22,10.244.140.179:9100,minecraft-server,b1750337390517,multipaper,5d4c584f66,multipaper-server-5d4c584f66-c66gm,world
2025-06-19 12:57:51.272000074,1.0,mc_player_location,multipaper-server,multipaper-server-5d4c584f66-c66gm,-19,22,10.244.140.179:9100,minecraft-server,b1750337390517,multipaper,5d4c584f66,multipaper-server-5d4c584f66-c66gm,world
2025-06-19 12:57:52.272000074,1.0,mc_player_location,multipaper-server,multipaper-server-5d4c584f66-c66gm,-19,22,10.244.140.179:9100,minecraft-server,b1750337390517,multipaper,5d4c584f66,multipaper-server-5d4c584f66-c66gm,world
2025-06-19 12:57:53.272000074,1.0,mc_player_location,multipaper-server,multipaper-server-5d4c584f66-c66gm,-19,22,10.244.140.179:9100,minecraft-server,b1750337390517,multipaper,5d4c584f66,multipaper-server-5d4c584f66-c66gm,world
2025-06-19 12:57:54.272000074,1.0,mc_player_location,multipaper-server,multipaper-server-5d4c584f66-c66gm,-19,22,10.244.140.179:9100,minecraft-server,b1750337390517,multipaper,5d4c584f66,multipaper-server-5d4c584f66-c66gm,world
2025-06-19 12:57:55.272000074,1.0,mc_player_location,multipaper-server,multipaper-server-5d4c584f66-c66gm,-19,22,10.244.140.179:9100,minecraft-server,b1750337390517,multipaper,5d4c584f66,multipaper-server-5d4c584f66-c66gm,world
2025-06-19 12:57:56.272000074,1.0,mc_player_location,multipaper-server,multipaper-server-5d4c584f66-c66gm,-19,22,10.244.140.179:9100,minecraft-server,b1750337390517,multipaper,5d4c584f66,multipaper-server-5d4c584f66-c66gm,world
2025-06-19 12:57:57.272000074,1.0,mc_player_location,multipaper-server,multipaper-server-5d4c584f66-c66gm,-19,22,10.244.140.179:9100,minecraft-server,b1750337390517,multipaper,5d4c584f66,multipaper-server-5d4c584f66-c66gm,world
2025-06-19 12:57:58.272000074,1.0,mc_player_location,multipaper-server,multipaper-server-5d4c584f66-c66gm,-19,22,10.244.140.179:9100,minecraft-server,b1750337390517,multipaper,5d4c584f66,multipaper-server-5d4c584f66-c66gm,world
2025-06-19 12:57:59.272000074,1.0,mc_player_location,multipaper-server,multipaper-server-5d4c584f66-c66gm,-19,22,10.244.140.179:9100,minecraft-server,b1750337390517,multipaper,5d4c584f66,multipaper-server-5d4c584f66-c66gm,world
2025-06-19 12:58:00.272000074,1.0,mc_player_location,multipaper-server,multipaper-server-5d4c584f66-c66gm,-19,22,10.244.140.179:9100,minecraft-server,b1750337390517,multipaper,5d4c584f66,multipaper-server-5d4c584f66-c66gm,world
2025-06-19 12:58:01.272000074,1.0,mc_player_location,multipaper-server,multipaper-server-5d4c584f66-c66gm,-19,22,10.244.140.179:9100,minecraft-server,b1750337390517,multipaper,5d4c584f66,multipaper-server-5d4c584f66-c66gm,world
2025-06-19 12:58:02.272000074,1.0,mc_player_location,multipaper-server,multipaper-server-5d4c584f66-c66gm,-19,22,10.244.140.179:9100,minecraft-server,b1750337390517,multipaper,5d4c584f66,multipaper-server-5d4c584f66-c66gm,world
2025-06-19 12:58:03.272000074,1.0,mc_player_location,multipaper-server,multipaper-server-5d4c584f66-c66gm,-19,22,10.244.140.179:9100,minecraft-server,b1750337390517,multipaper,5d4c584f66,multipaper-server-5d4c584f66-c66gm,world
2025-06-19 12:58:04.272000074,1.0,mc_player_location,multipaper-server,multipaper-server-5d4c584f66-c66gm,-19,22,10.244.140.179:9100,minecraft-server,b1750337390517,multipaper,5d4c584f66,multipaper-server-5d4c584f66-c66gm,world
2025-06-19 12:58:05.272000074,1.0,mc_player_location,multipaper-server,multipaper-server-5d4c584f66-c66gm,-19,22,10.244.140.179:9100,minecraft-server,b1750337390517,multipaper,5d4c584f66,multipaper-server-5d4c584f66-c66gm,world
2025-06-19 12:58:06.272000074,1.0,mc_player_location,multipaper-server,multipaper-server-5d4c584f66-c66gm,-19,22,10.244.140.179:9100,minecraft-server,b1750337390517,multipaper,5d4c584f66,multipaper-server-5d4c584f66-c66gm,world
2025-06-19 12:58:07.272000074,1.0,mc_player_location,multipaper-server,multipaper-server-5d4c584f66-c66gm,-19,22,10.244.140.179:9100,minecraft-server,b1750337390517,multipaper,5d4c584f66,multipaper-server-5d4c584f66-c66gm,world
2025-06-19 12:58:08.272000074,1.0,mc_player_location,multipaper-server,multipaper-server-5d4c584f66-c66gm,-19,22,10.244.140.179:9100,minecraft-server,b1750337390517,multipaper,5d4c584f66,multipaper-server-5d4c584f66-c66gm,world
2025-06-19 12:58:09.272000074,1.0,mc_player_location,multipaper-server,multipaper-server-5d4c584f66-c66gm,-19,22,10.244.140.179:9100,minecraft-server,b1750337390517,multipaper,5d4c584f66,multipaper-server-5d4c584f66-c66gm,world
2025-06-19 12:58:10.272000074,1.0,mc_player_location,multipaper-server,multipaper-server-5d4c584f66-c66gm,-19,22,10.244.140.179:9100,minecraft-server,b1750337390517,multipaper,5d4c584f66,multipaper-server-5d4c584f66-c66gm,world
2025-06-19 12:58:11.272000074,1.0,mc_player_location,multipaper-server,multipaper-server-5d4c584f66-c66gm,-19,22,10.244.140.179:9100,minecraft-server,b1750337390517,multipaper,5d4c584f66,multipaper-server-5d4c584f66-c66gm,world
2025-06-19 12:58:12.272000074,1.0,mc_player_location,multipaper-server,multipaper-server-5d4c584f66-c66gm,-19,22,10.244.140.179:9100,minecraft-server,b1750337390517,multipaper,5d4c584f66,multipaper-server-5d4c584f66-c66gm,world
2025-06-19 12:58:13.272000074,1.0,mc_player_location,multipaper-server,multipaper-server-5d4c584f66-c66gm,-19,22,10.244.140.179:9100,minecraft-server,b1750337390517,multipaper,5d4c584f66,multipaper-server-5d4c584f66-c66gm,world
2025-06-19 12:58:14.272000074,1.0,mc_player_location,multipaper-server,multipaper-server-5d4c584f66-c66gm,-19,22,10.244.140.179:9100,minecraft-server,b1750337390517,multipaper,5d4c584f66,multipaper-server-5d4c584f66-c66gm,world
2025-06-19 12:58:15.272000074,1.0,mc_player_location,multipaper-server,multipaper-server-5d4c584f66-c66gm,-19,22,10.244.140.179:9100,minecraft-server,b1750337390517,multipaper,5d4c584f66,multipaper-server-5d4c584f66-c66gm,world
2025-06-19 12:58:16.272000074,1.0,mc_player_location,multipaper-server,multipaper-server-5d4c584f66-c66gm,-19,22,10.244.140.179:9100,minecraft-server,b1750337390517,multipaper,5d4c584f66,multipaper-server-5d4c584f66-c66gm,world
2025-06-19 12:58:17.272000074,1.0,mc_player_location,multipaper-server,multipaper-server-5d4c584f66-c66gm,-19,22,10.244.140.179:9100,minecraft-server,b1750337390517,multipaper,5d4c584f66,multipaper-server-5d4c584f66-c66gm,world
2025-06-19 12:58:18.272000074,1.0,mc_player_location,multipaper-server,multipaper-server-5d4c584f66-c66gm,-19,22,10.244.140.179:9100,minecraft-server,b1750337390517,multipaper,5d4c584f66,multipaper-server-5d4c584f66-c66gm,world
2025-06-19 12:58:19.272000074,1.0,mc_player_location,multipaper-server,multipaper-server-5d4c584f66-c66gm,-19,22,10.244.140.179:9100,minecraft-server,b1750337390517,multipaper,5d4c584f66,multipaper-server-5d4c584f66-c66gm,world
2025-06-19 12:58:20.272000074,1.0,mc_player_location,multipaper-server,multipaper-server-5d4c584f66-c66gm,-19,22,10.244.140.179:9100,minecraft-server,b1750337390517,multipaper,5d4c584f66,multipaper-server-5d4c584f66-c66gm,world
2025-06-19 12:58:21.272000074,1.0,mc_player_location,multipaper-server,multipaper-server-5d4c584f66-c66gm,-19,22,10.244.140.179:9100,minecraft-server,b1750337390517,multipaper,5d4c584f66,multipaper-server-5d4c584f66-c66gm,world
2025-06-19 12:58:22.272000074,1.0,mc_player_location,multipaper-server,multipaper-server-5d4c584f66-c66gm,-19,22,10.244.140.179:9100,minecraft-server,b1750337390517,multipaper,5d4c584f66,multipaper-server-5d4c584f66-c66gm,world
2025-06-19 12:58:23.272000074,1.0,mc_player_location,multipaper-server,multipaper-server-5d4c584f66-c66gm,-19,22,10.244.140.179:9100,minecraft-server,b1750337390517,multipaper,5d4c584f66,multipaper-server-5d4c584f66-c66gm,world
2025-06-19 12:58:24.272000074,1.0,mc_player_location,multipaper-server,multipaper-server-5d4c584f66-c66gm,-19,22,10.244.140.179:9100,minecraft-server,b1750337390517,multipaper,5d4c584f66,multipaper-server-5d4c584f66-c66gm,world
