timestamp,value,metric
2025-06-24 10:33:10,20.0,"quantile(0.95, mc_tps)"
2025-06-24 10:33:11,20.0,"quantile(0.95, mc_tps)"
2025-06-24 10:33:12,20.0,"quantile(0.95, mc_tps)"
2025-06-24 10:33:13,20.0,"quantile(0.95, mc_tps)"
2025-06-24 10:33:14,20.0,"quantile(0.95, mc_tps)"
2025-06-24 10:33:15,20.0,"quantile(0.95, mc_tps)"
2025-06-24 10:33:16,20.0,"quantile(0.95, mc_tps)"
2025-06-24 10:33:17,20.0,"quantile(0.95, mc_tps)"
2025-06-24 10:33:18,20.0,"quantile(0.95, mc_tps)"
2025-06-24 10:33:19,20.0,"quantile(0.95, mc_tps)"
2025-06-24 10:33:20,20.0,"quantile(0.95, mc_tps)"
2025-06-24 10:33:21,20.0,"quantile(0.95, mc_tps)"
2025-06-24 10:33:22,19.999938126146915,"quantile(0.95, mc_tps)"
2025-06-24 10:33:23,20.0,"quantile(0.95, mc_tps)"
2025-06-24 10:33:24,20.0,"quantile(0.95, mc_tps)"
2025-06-24 10:33:25,20.0,"quantile(0.95, mc_tps)"
2025-06-24 10:33:26,20.0,"quantile(0.95, mc_tps)"
2025-06-24 10:33:27,20.0,"quantile(0.95, mc_tps)"
2025-06-24 10:33:28,20.0,"quantile(0.95, mc_tps)"
2025-06-24 10:33:29,20.0,"quantile(0.95, mc_tps)"
2025-06-24 10:33:30,20.0,"quantile(0.95, mc_tps)"
2025-06-24 10:33:31,20.0,"quantile(0.95, mc_tps)"
2025-06-24 10:33:32,20.0,"quantile(0.95, mc_tps)"
2025-06-24 10:33:33,20.0,"quantile(0.95, mc_tps)"
2025-06-24 10:33:34,20.0,"quantile(0.95, mc_tps)"
2025-06-24 10:33:35,20.0,"quantile(0.95, mc_tps)"
2025-06-24 10:33:36,20.0,"quantile(0.95, mc_tps)"
2025-06-24 10:33:37,20.0,"quantile(0.95, mc_tps)"
2025-06-24 10:33:38,20.0,"quantile(0.95, mc_tps)"
2025-06-24 10:33:39,20.0,"quantile(0.95, mc_tps)"
2025-06-24 10:33:40,20.0,"quantile(0.95, mc_tps)"
2025-06-24 10:33:41,20.0,"quantile(0.95, mc_tps)"
2025-06-24 10:33:42,20.0,"quantile(0.95, mc_tps)"
2025-06-24 10:33:43,20.0,"quantile(0.95, mc_tps)"
2025-06-24 10:33:44,20.0,"quantile(0.95, mc_tps)"
2025-06-24 10:33:45,20.0,"quantile(0.95, mc_tps)"
2025-06-24 10:33:46,19.999999105400114,"quantile(0.95, mc_tps)"
2025-06-24 10:33:47,20.0,"quantile(0.95, mc_tps)"
2025-06-24 10:33:48,19.99994493563316,"quantile(0.95, mc_tps)"
2025-06-24 10:33:49,20.0,"quantile(0.95, mc_tps)"
2025-06-24 10:33:50,20.0,"quantile(0.95, mc_tps)"
2025-06-24 10:33:51,20.0,"quantile(0.95, mc_tps)"
2025-06-24 10:33:52,20.0,"quantile(0.95, mc_tps)"
2025-06-24 10:33:53,20.0,"quantile(0.95, mc_tps)"
2025-06-24 10:33:54,20.0,"quantile(0.95, mc_tps)"
2025-06-24 10:33:55,20.0,"quantile(0.95, mc_tps)"
2025-06-24 10:33:56,20.0,"quantile(0.95, mc_tps)"
2025-06-24 10:33:57,20.0,"quantile(0.95, mc_tps)"
2025-06-24 10:33:58,20.0,"quantile(0.95, mc_tps)"
2025-06-24 10:33:59,20.0,"quantile(0.95, mc_tps)"
2025-06-24 10:34:00,20.0,"quantile(0.95, mc_tps)"
2025-06-24 10:34:01,20.0,"quantile(0.95, mc_tps)"
2025-06-24 10:34:02,20.0,"quantile(0.95, mc_tps)"
2025-06-24 10:34:03,20.0,"quantile(0.95, mc_tps)"
2025-06-24 10:34:04,20.0,"quantile(0.95, mc_tps)"
2025-06-24 10:34:05,20.0,"quantile(0.95, mc_tps)"
2025-06-24 10:34:06,20.0,"quantile(0.95, mc_tps)"
2025-06-24 10:34:07,20.0,"quantile(0.95, mc_tps)"
2025-06-24 10:34:08,20.0,"quantile(0.95, mc_tps)"
2025-06-24 10:34:09,20.0,"quantile(0.95, mc_tps)"
2025-06-24 10:34:10,20.0,"quantile(0.95, mc_tps)"
2025-06-24 10:34:11,20.0,"quantile(0.95, mc_tps)"
2025-06-24 10:34:12,20.0,"quantile(0.95, mc_tps)"
2025-06-24 10:34:13,20.0,"quantile(0.95, mc_tps)"
2025-06-24 10:34:14,20.0,"quantile(0.95, mc_tps)"
2025-06-24 10:34:15,20.0,"quantile(0.95, mc_tps)"
2025-06-24 10:34:16,20.0,"quantile(0.95, mc_tps)"
2025-06-24 10:34:17,20.0,"quantile(0.95, mc_tps)"
2025-06-24 10:34:18,19.999960502022873,"quantile(0.95, mc_tps)"
2025-06-24 10:34:19,20.0,"quantile(0.95, mc_tps)"
2025-06-24 10:34:20,20.0,"quantile(0.95, mc_tps)"
2025-06-24 10:34:21,20.0,"quantile(0.95, mc_tps)"
2025-06-24 10:34:22,20.0,"quantile(0.95, mc_tps)"
2025-06-24 10:34:23,20.0,"quantile(0.95, mc_tps)"
2025-06-24 10:34:24,20.0,"quantile(0.95, mc_tps)"
2025-06-24 10:34:25,20.0,"quantile(0.95, mc_tps)"
2025-06-24 10:34:26,20.0,"quantile(0.95, mc_tps)"
2025-06-24 10:34:27,20.0,"quantile(0.95, mc_tps)"
2025-06-24 10:34:28,20.0,"quantile(0.95, mc_tps)"
2025-06-24 10:34:29,20.0,"quantile(0.95, mc_tps)"
2025-06-24 10:34:30,20.0,"quantile(0.95, mc_tps)"
2025-06-24 10:34:31,20.0,"quantile(0.95, mc_tps)"
2025-06-24 10:34:32,20.0,"quantile(0.95, mc_tps)"
2025-06-24 10:34:33,20.0,"quantile(0.95, mc_tps)"
2025-06-24 10:34:34,20.0,"quantile(0.95, mc_tps)"
2025-06-24 10:34:35,20.0,"quantile(0.95, mc_tps)"
2025-06-24 10:34:36,20.0,"quantile(0.95, mc_tps)"
2025-06-24 10:34:37,20.0,"quantile(0.95, mc_tps)"
2025-06-24 10:34:38,20.0,"quantile(0.95, mc_tps)"
2025-06-24 10:34:39,20.0,"quantile(0.95, mc_tps)"
2025-06-24 10:34:40,20.0,"quantile(0.95, mc_tps)"
2025-06-24 10:34:41,20.0,"quantile(0.95, mc_tps)"
2025-06-24 10:34:42,20.0,"quantile(0.95, mc_tps)"
2025-06-24 10:34:43,20.0,"quantile(0.95, mc_tps)"
2025-06-24 10:34:44,20.0,"quantile(0.95, mc_tps)"
2025-06-24 10:34:45,20.0,"quantile(0.95, mc_tps)"
2025-06-24 10:34:46,20.0,"quantile(0.95, mc_tps)"
